date,state,npa_plz,longitude,latitude,total_healthy,total_sick_guess_no_corona,total_sick_guess_corona,total_sick_corona_confirmed,total_recovered_confirmed,total_recovered_not_confirmed
2020-04-05,Dalarna,79196,60.6036,15.626,0,0,0,0,0,0
2020-04-05,Dalarna,79201,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79202,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79205,60.9167,14.6167,0,0,0,0,0,0
2020-04-05,Dalarna,79207,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79208,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79220,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79221,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79222,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79223,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79224,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79225,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79226,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79227,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79230,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79231,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79232,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79233,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79234,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79236,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79237,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79250,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79251,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79252,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79253,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79275,61.0,14.6333,0,0,0,0,0,0
2020-04-05,Dalarna,79277,60.9667,14.6333,0,0,0,0,0,0
2020-04-05,Dalarna,79280,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79285,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79290,60.9167,14.6167,0,0,0,0,0,0
2020-04-05,Dalarna,79291,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79292,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79293,60.95,13.9167,0,0,0,0,0,0
2020-04-05,Dalarna,79294,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79295,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79296,61.1333,14.4667,0,0,0,0,0,0
2020-04-05,Dalarna,79297,61.007,14.5432,0,0,0,0,0,0
2020-04-05,Dalarna,79298,60.9167,14.8333,0,0,0,0,0,0
2020-04-05,Dalarna,79301,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79304,60.6833,15.0833,0,0,0,0,0,0
2020-04-05,Dalarna,79311,60.6833,15.0833,0,0,0,0,0,0
2020-04-05,Dalarna,79312,60.6833,15.0833,0,0,0,0,0,0
2020-04-05,Dalarna,79313,60.6833,15.0833,0,0,0,0,0,0
2020-04-05,Dalarna,79320,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79321,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79322,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79323,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79324,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79325,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79326,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79327,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79330,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79331,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79332,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79333,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79335,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79336,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79340,60.6833,15.0833,0,0,0,0,0,0
2020-04-05,Dalarna,79341,60.6833,15.0833,0,0,0,0,0,0
2020-04-05,Dalarna,79350,60.7329,15.0018,0,0,0,0,0,0
2020-04-05,Dalarna,79360,60.7833,14.85,0,0,0,0,0,0
2020-04-05,Dalarna,79370,60.8167,15.0,0,0,0,0,0,0
2020-04-05,Dalarna,79385,60.6833,15.0833,0,0,0,0,0,0
2020-04-05,Dalarna,79386,60.6833,15.0833,0,0,0,0,0,0
2020-04-05,Dalarna,79390,60.7333,15.0,0,0,0,0,0,0
2020-04-05,Dalarna,79391,60.7333,15.0,0,0,0,0,0,0
2020-04-05,Dalarna,79392,60.7333,15.0,0,0,0,0,0,0
2020-04-05,Dalarna,79393,60.6167,15.0,0,0,0,0,0,0
2020-04-05,Dalarna,79394,60.8167,15.0,0,0,0,0,0,0
2020-04-05,Dalarna,79397,60.7833,14.85,0,0,0,0,0,0
2020-04-05,Dalarna,79401,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79420,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79421,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79422,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79430,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79431,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79432,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79433,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79434,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79490,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79491,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79492,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79493,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79498,61.1203,14.6155,0,0,0,0,0,0
2020-04-05,Dalarna,79501,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79503,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79520,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79521,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79522,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79523,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79530,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79531,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79532,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79533,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79535,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79536,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79570,60.9167,15.0167,0,0,0,0,0,0
2020-04-05,Dalarna,79580,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79590,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79591,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79592,60.8863,15.1179,0,0,0,0,0,0
2020-04-05,Dalarna,79595,60.9167,15.0167,0,0,0,0,0,0
2020-04-05,Dalarna,79596,60.8939,15.0926,0,0,0,0,0,0
2020-04-05,Dalarna,79601,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79602,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79620,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79621,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79622,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79625,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79626,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79630,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79631,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79690,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79691,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Dalarna,79699,61.2277,14.0393,0,0,0,0,0,0
2020-04-05,Gävleborg,80002,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80004,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80006,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80008,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80010,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80011,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80014,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80015,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80100,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80101,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80102,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80103,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80104,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80105,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80106,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80107,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80108,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80126,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80127,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80128,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80129,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80130,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80131,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80132,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80133,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80134,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80135,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80136,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80137,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80138,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80139,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80170,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80172,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80173,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80174,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80176,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80181,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80182,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80183,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80184,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80185,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80186,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80187,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80188,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80200,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80208,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80250,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80251,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80252,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80253,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80254,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80255,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80256,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80257,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80260,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80261,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80262,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80263,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80264,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80265,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80266,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80267,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80269,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80270,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80271,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80272,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80274,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80275,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80276,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80277,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80280,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80281,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80282,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80283,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80284,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80285,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80286,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80288,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80291,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80292,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80293,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80301,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80302,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80309,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80310,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80311,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80320,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80321,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80322,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80323,60.6745,17.1417,0,0,0,0,1,0
2020-04-05,Gävleborg,80324,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80325,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80400,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80423,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80424,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80425,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80426,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80427,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80428,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80429,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80430,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80431,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80432,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80433,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80434,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80591,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80592,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80595,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80596,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80597,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80598,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80600,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80626,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80627,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80628,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80630,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80631,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80632,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80633,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80634,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80635,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80636,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80637,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80638,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80641,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80642,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80643,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80645,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80646,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80647,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80648,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80649,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80800,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80801,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80802,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80804,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80810,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80811,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80814,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,80815,60.6745,17.1417,0,0,0,0,0,0
2020-04-05,Gävleborg,81020,60.3,16.8,0,0,0,0,0,0
2020-04-05,Gävleborg,81021,60.2833,16.8833,0,0,0,0,0,0
2020-04-05,Gävleborg,81022,60.5333,16.7333,0,0,0,0,0,0
2020-04-05,Gävleborg,81040,60.4,17.0,0,0,0,0,0,0
2020-04-05,Uppsala,81064,60.5167,17.6167,0,0,0,0,0,0
2020-04-05,Uppsala,81065,60.4667,17.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81100,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81101,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81102,60.7167,16.6,0,0,0,0,0,0
2020-04-05,Gävleborg,81103,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81119,60.7167,16.6,0,0,0,0,0,0
2020-04-05,Gävleborg,81120,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81121,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81122,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81123,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81124,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81125,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81126,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81130,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81131,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81132,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81133,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81134,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81135,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81136,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81137,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81138,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81139,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81140,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81141,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81150,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81151,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81152,60.6167,16.7667,0,1,0,0,0,0
2020-04-05,Gävleborg,81153,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81154,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81160,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81161,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81162,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81170,60.7167,16.6,0,0,0,0,0,0
2020-04-05,Gävleborg,81171,60.7167,16.6,0,0,0,0,0,0
2020-04-05,Gävleborg,81173,60.5333,16.7333,0,0,0,0,0,0
2020-04-05,Gävleborg,81174,60.3,16.8,0,0,0,0,0,0
2020-04-05,Gävleborg,81180,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81181,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81188,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81189,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81191,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81192,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81193,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81194,60.6167,16.7667,0,0,0,0,0,0
2020-04-05,Gävleborg,81195,60.7167,16.6,0,0,0,0,0,0
2020-04-05,Gävleborg,81196,60.5333,16.7333,0,0,0,0,0,0
2020-04-05,Gävleborg,81197,60.2833,16.8833,0,0,0,0,0,0
2020-04-05,Gävleborg,81198,60.3,16.8,0,0,0,0,0,0
2020-04-05,Gävleborg,81199,60.5333,16.7333,0,0,0,0,0,0
2020-04-05,Gävleborg,81201,60.5833,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81203,60.6,16.6167,0,0,0,0,0,0
2020-04-05,Gävleborg,81204,60.65,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81219,60.65,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81220,60.5833,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81221,60.5833,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81222,60.5833,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81225,60.5833,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81230,60.5833,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81231,60.5833,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81240,60.6,16.6167,0,0,0,0,0,0
2020-04-05,Gävleborg,81241,60.6,16.6167,0,0,0,0,0,0
2020-04-05,Gävleborg,81251,60.65,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81290,60.5833,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81292,60.6111,16.5611,0,0,0,0,0,0
2020-04-05,Gävleborg,81293,60.6,16.6167,0,0,0,0,0,0
2020-04-05,Gävleborg,81294,60.65,16.5333,0,0,0,0,0,0
2020-04-05,Gävleborg,81301,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81302,60.5167,16.4833,0,0,0,0,0,0
2020-04-05,Gävleborg,81319,60.5167,16.4833,0,0,0,0,0,0
2020-04-05,Gävleborg,81320,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81321,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81322,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81323,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81327,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81330,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81331,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81332,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81333,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81334,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81335,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81336,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81340,60.5167,16.4833,0,0,0,0,0,0
2020-04-05,Gävleborg,81381,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81382,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81391,60.5457,16.2867,0,0,0,0,0,0
2020-04-05,Gävleborg,81394,60.5167,16.4833,0,0,0,0,0,0
2020-04-05,Gävleborg,81395,60.5167,16.4833,0,0,0,0,0,0
2020-04-05,Gävleborg,81396,60.5167,16.4833,0,0,0,0,0,0
2020-04-05,Uppsala,81400,60.641,17.4091,0,0,0,0,0,0
2020-04-05,Uppsala,81420,60.641,17.4091,0,0,0,0,0,0
2020-04-05,Uppsala,81421,60.641,17.4091,0,0,0,0,0,0
2020-04-05,Uppsala,81422,60.641,17.4091,0,0,0,0,0,0
2020-04-05,Uppsala,81423,60.641,17.4091,0,0,0,0,0,0
2020-04-05,Uppsala,81424,60.641,17.4091,0,0,0,0,0,0
2020-04-05,Uppsala,81425,60.5708,17.4489,0,0,0,0,0,0
2020-04-05,Uppsala,81426,60.5708,17.4489,0,0,0,0,0,0
2020-04-05,Uppsala,81427,60.5708,17.4489,0,0,0,0,0,0
2020-04-05,Uppsala,81430,60.641,17.4091,0,0,0,0,0,0
2020-04-05,Uppsala,81431,60.641,17.4091,0,0,0,0,0,0
2020-04-05,Uppsala,81432,60.641,17.4091,0,0,0,0,0,0
